SourceID,TargetID,ReferenceText,ReferenceType,SourceDocumentID,TargetDocumentID,SourcePassageID,TargetPassageID,SourcePassage,TargetPassage
7a05dcf6-733a-4162-813f-1e8480cff3b2,bbafcb74-8e9f-490f-ad60-199153c36438,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.11,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.",Permitted Price Stabilisation
7a05dcf6-733a-4162-813f-1e8480cff3b2,a4e4d44f-4fae-4648-880f-1450a2b98fc4,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.12,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.","Conditions for Ancillary Stabilisation
Ancillary Stabilisation must be undertaken in accordance with Rule 6.2.8 and with the following:
(1)	Relevant Securities may be over allotted only during the subscription period and at the Offer price;
(2)	a position resulting from the exercise of an Overallotment Facility by a Reporting Entity which is not covered by the Greenshoe Option may not exceed 5% of the original Offer;
(3)	the Greenshoe Option may be exercised by the beneficiaries of such an option only where Relevant Securities have been over allotted;
(4)	the Greenshoe Option may not amount to more than 15% of the original Offer;
(5)	the exercise period of the Greenshoe Option must be the same as the Stabilisation Window required under Rule 6.2.8; and
(6)	the exercise of the Greenshoe Option must be disclosed to the public promptly, together with all appropriate details, including in particular the date of exercise and the number and nature of Relevant Securities involved."
7a05dcf6-733a-4162-813f-1e8480cff3b2,1a03d0a7-3e90-40a9-8d4b-45efdbf3e79c,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.13,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.",Appointment of Stabilisation Manager and Stabilisation Agents
7a05dcf6-733a-4162-813f-1e8480cff3b2,7b1908ce-c3f7-4532-8914-5f3faaf2202f,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.14,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.",Terms of Appointment for a Stabilisation Manager and Stabilisation Agents
7a05dcf6-733a-4162-813f-1e8480cff3b2,8001e9f0-316b-4587-a0b3-2bfa08452ff2,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.15,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.",Restrictions on transactions with Stabilisation Agents
7a05dcf6-733a-4162-813f-1e8480cff3b2,f4419179-dd73-457d-8707-7333f8dcf3d0,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.16,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.",Price Stabilisation Register
7a05dcf6-733a-4162-813f-1e8480cff3b2,a37f53b2-63a7-4036-b78a-e13463121282,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.7,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.",Conditions for Price Stabilisation
7a05dcf6-733a-4162-813f-1e8480cff3b2,21eb4260-16a2-4970-990b-21d85832e1c0,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.8,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.","Time-related conditions for Price Stabilisation
The period covered by the Stabilisation Window is the period beginning on the date of admission to trading of Relevant Securities on a Recognised Investment Exchange and ending no later than thirty (30) days thereafter."
7a05dcf6-733a-4162-813f-1e8480cff3b2,261c2bc0-2874-40c7-9edb-7a2d1390edc0,6.2.7 to 6.2.16,Internal,11,11,6.2.16.(1),6.2.9,"The Stabilisation Manager must, before carrying out any Price Stabilisation:
(a)	create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and
(b)	establish and implement systems and controls to keep the register updated.",Disclosure and reporting conditions for Price Stabilisation
a4e4d44f-4fae-4648-880f-1450a2b98fc4,21eb4260-16a2-4970-990b-21d85832e1c0,6.2.8,Internal,11,11,6.2.12,6.2.8,"Conditions for Ancillary Stabilisation
Ancillary Stabilisation must be undertaken in accordance with Rule 6.2.8 and with the following:
(1)	Relevant Securities may be over allotted only during the subscription period and at the Offer price;
(2)	a position resulting from the exercise of an Overallotment Facility by a Reporting Entity which is not covered by the Greenshoe Option may not exceed 5% of the original Offer;
(3)	the Greenshoe Option may be exercised by the beneficiaries of such an option only where Relevant Securities have been over allotted;
(4)	the Greenshoe Option may not amount to more than 15% of the original Offer;
(5)	the exercise period of the Greenshoe Option must be the same as the Stabilisation Window required under Rule 6.2.8; and
(6)	the exercise of the Greenshoe Option must be disclosed to the public promptly, together with all appropriate details, including in particular the date of exercise and the number and nature of Relevant Securities involved.","Time-related conditions for Price Stabilisation
The period covered by the Stabilisation Window is the period beginning on the date of admission to trading of Relevant Securities on a Recognised Investment Exchange and ending no later than thirty (30) days thereafter."
638626e2-21bd-435e-95ed-a6efe26a49d6,261c2bc0-2874-40c7-9edb-7a2d1390edc0,6.2.9,Internal,11,11,4.5.3,6.2.9,"A Person making a Prospectus Offer may use the same Registration Statement in respect of more than one Prospectus Offer provided that:
(1)	the Registration Statement includes the most recent set of audited financial statements available in respect of the Issuer;
(2)	those financial statements referred to in (1) relate to a period ending not more than 12 months prior to the relevant Offer; and
(3)	since the date of the Registration Statement, the Reporting Entity filing the Prospectus has complied with its Disclosure obligations in Rule 6.2.9 relating to the category of Securities to which the Prospectus relates.",Disclosure and reporting conditions for Price Stabilisation
62141f20-0d63-422a-8314-4632fb442e6d,d8b5d147-25fb-493e-b60a-9905b283c5f2,61,External,11,17,1.1.3.Guidance.8.,Part 6.Chapter 1.61.,"Waivers and modifications. Generally, the Regulator will exercise the section 58(2) FSMR power sparingly and only in circumstances where there is a clearly demonstrated case for granting a waiver or modification of the FSMR, such as:
a.	to alleviate any undue regulatory burden on a Person in complying with the requirements in the FSMR in circumstances where investor protection intended by the relevant provisions is not reduced; or
b.	to apply to a Person upon request (i.e. on a consent basis) the provisions of the FSMR which, without a modification, will not apply to that Person. For example, an Exempt Offeror (i.e. a Person such as a government or government instrumentality included in the ADGM's Exempt Offeror List in APP 5) who is not subject to the Prospectus disclosure and the liability regime in the FSMR and these Rules may apply to the Regulator for a modification to section 61 of the FSMR so that it can make a Prospectus Offer of its Securities in accordance with the relevant Prospectus disclosure and liability regime in the FSMR and these Rules.",Prospectus requirement. Obligation to issue a Prospectus
e4f01dc3-b9ba-4fbb-a37e-72e4a4dfb5ff,caf92348-9f78-4a22-b449-0824165b55e1,61(2),External,11,17,3.3.2.(2),Part 6.Chapter 1.61.(2),"A Fund Prospectus is not an Approved Prospectus for the purposes of section 61(2) of the FSMR unless the Regulator has issued to the Applicant a notice stating its approval:
(a)	of the Prospectus or Supplementary Prospectus, as the case may be; and
(b)	in the case of a Prospectus in (a) comprising multiple documents, of all the multiple documents.","For the purposes of subsection ‎(1)—
(a)	a Prospectus is an Approved Prospectus if it is approved by the Regulator in accordance with the requirements prescribed in the Rules; and
(b)	a reference to a Prospectus made by or under these Regulations is a reference to an Approved Prospectus, unless the context requires otherwise."
85f98644-465b-43a9-bb47-cedcdbaaf60e,caf92348-9f78-4a22-b449-0824165b55e1,61(2)(a),External,11,17,4.6.2.(2),Part 6.Chapter 1.61.(2),"A Prospectus filed with the Regulator is not an Approved Prospectus for the purposes of section 61(2)(a) of the FSMR unless the Regulator has issued to the Applicant a notice stating its approval:
(a)	of the Prospectus or the Supplementary Prospectus as the case may be; and
(b)	in the case of a Prospectus in (a) comprising multiple documents, of all the multiple documents.","For the purposes of subsection ‎(1)—
(a)	a Prospectus is an Approved Prospectus if it is approved by the Regulator in accordance with the requirements prescribed in the Rules; and
(b)	a reference to a Prospectus made by or under these Regulations is a reference to an Approved Prospectus, unless the context requires otherwise."
46050c03-9b46-4978-8e85-9f828d8d4e60,caf92348-9f78-4a22-b449-0824165b55e1,61(2)(a),External,11,17,4.7.1.(5),Part 6.Chapter 1.61.(2),An Offer document referred to in (1) is an Approved Prospectus for the purposes of section 61(2)(a) of the FSMR where it has been approved by the Regulator in accordance with the requirements in this Rule.,"For the purposes of subsection ‎(1)—
(a)	a Prospectus is an Approved Prospectus if it is approved by the Regulator in accordance with the requirements prescribed in the Rules; and
(b)	a reference to a Prospectus made by or under these Regulations is a reference to an Approved Prospectus, unless the context requires otherwise."
63c6805e-92e4-4c6d-b742-c547b94768fe,c52f671c-82a7-42f1-a7dc-13b3ae276b60,61(3),External,11,17,4.1.1.Guidance.4.,Part 6.Chapter 1.61.(3),"The Regulator also has the power under section 61(3) of the FSMR to prescribe certain types of:
a.	Offers of Securities as ""Exempt Offers""; and
b.	Securities to be ""Exempt Securities"".
Pursuant to section 58 of FSMR, Exempt Offers and Exempt Securities do not require a Prospectus.","The requirement in subsection ‎(1) does not apply—
(a)	to an Offer of Securities where that Offer is an exempt offer as prescribed in the Rules; or
(b)	to any Securities to be admitted to trading on a Recognised Investment Exchange if those Securities are exempt Securities as prescribed in the Rules."
4978892e-a29f-4bd5-b8e7-8b8d53bb2b6c,5b794e3a-325f-48fb-b2b5-9b023ace9633,62,External,11,17,4.5.1.(2),Part 6.Chapter 1.62.,"For the purposes of section 62 of the FSMR, the Prospectus must:
(a)	present information in a form which is comprehensible and easy to analyse;
(b)	contain the documents and information specified in (1)(a) or (b) as are applicable; and
(c)	in the case of an Offer of Securities, have an application form that meets the requirement in Rule 4.5.5.",Prospectus requirement. Prospectus content
b88ef15f-37a5-45bb-ba1a-1c7214a85492,5b794e3a-325f-48fb-b2b5-9b023ace9633,62,External,11,17,4.5.4.Guidance.1.,Part 6.Chapter 1.62.,"The above provisions are designed to provide flexibility so that Persons making Prospectus Offers can make multiple Offers using the same Registration Statement. However, care should be taken to ensure that the Registration Statement and the Securities Note together provide all the information required to be contained in a Prospectus pursuant to section 62 of the FSMR and these Rules.",Prospectus requirement. Prospectus content
022b2605-8596-4e80-aa0c-63d3fba8ef4e,8972deca-2f1d-48b9-9427-6684b001f196,7.3,Internal,11,11,7.4.3.(2),7.3,A Person referred to in (1) need not give a notice relating to a notifiable interest if the notifiable interest is required to be included in a report which that Person must provide by virtue of being a Connected Person under Rule 7.3 and the Person has complied with the requirement mentioned in that Rule.,Disclosure of interests by Connected Persons
cd444b43-bdff-4dfb-b5ff-30079350bc56,b268cfdd-fc86-4b4a-b0d3-b860ac478b2f,7.4.2,Internal,11,11,7.4.3.(1),7.4.2,"Subject to (2), a notice relating to a notifiable interest must be given by a Person referred to in Rule 7.4.2, to the other Directors of the Reporting Entity within five Business Days of the notifiable interest arising or changing.","Definition of a notifiable interest. A Director of a Reporting Entity has a notifiable interest in the Reporting Entity if that Person has any interest arising through:
(1)	the direct or indirect ownership of, or beneficial ownership of, Investments in the Reporting Entity; or
(2)	any involvement in financial or commercial arrangement with or relating to the Reporting Entity.
"
0d391c03-aa85-4bde-ab4d-cee7494732f0,b1fd7fc2-b35e-4110-a833-1876591c2c7a,7.5,Internal,11,11,1,7.5,the requirements in Rule 7.5 pertaining to a Reporting Entity are to be interpreted as applying to a Listed Fund in place of a Listed Entity; and,Power to direct Disclosure
6bdb9e52-bf0f-40e3-893e-dbcfa44d5075,b1fd7fc2-b35e-4110-a833-1876591c2c7a,7.5,Internal,11,11,2,7.5,"references in Rule 7.5 to a Listed Entitys Securities are to be read as applying to Units of a Listed Fund.

",Power to direct Disclosure
2d5c5459-6ae1-4b60-9b4f-4f9784697558,6cfc6a56-abb6-4c69-abdb-4c43dd17c326,7.6.1,Internal,11,11,9.7.4.(4),7.6.1,"An issue of Securities under:
(a)	a dividend or distribution plan; or
(b)	an agreement to Underwrite the shortfall on a dividend or distribution plan where:
(i)	details of the Underwriting agreement were Disclosed prior to the date for payment of the dividend or distribution in accordance with Rule 3.8.1 or 7.6.1; and
(ii)	the Listed Entity makes the issue within 15 Business Days after the date for payment of the dividend or distribution.",A Reporting Entity must Disclose in accordance with Rule 7.7.1 the matters specified in APP 2.
f41f3f09-a79f-4901-a295-1577cbe0fe3b,9b01b9dc-ddbb-45dc-8889-e011410c7484,7.7,Internal,11,11,3.10.1,7.7,A Reporting Entity of a Listed Fund must with Rule 7.7.,Manner of Disclosure
342b05d8-f91c-4c99-8314-5f204ca4fbe6,1e20f1ac-c168-4aaa-9702-1e3529ea4edd,7.7.1,Internal,11,11,3.6.4,7.7.1,"Upon a Connected Person making a Disclosure to the Reporting Entity, the Reporting Entity must, as soon as possible, make a Disclosure of that information in accordance with Rule 7.7.1.",
56a23e6c-3222-42f4-aec3-7943f73bf825,1e20f1ac-c168-4aaa-9702-1e3529ea4edd,7.7.1,Internal,11,11,7.3.6,7.7.1,"Market disclosure. Upon a Connected Person making a Connected Person Disclosure to the Reporting Entity, the Reporting Entity must, as soon as possible, Disclose that information in accordance with Rule 7.7.1.",
c579276d-c545-4d9c-94d4-5d72a87721e3,1e20f1ac-c168-4aaa-9702-1e3529ea4edd,7.7.1,Internal,11,11,7.4.4,7.7.1,"Market Disclosure. Upon receiving a notice relating to a notifiable interest, the Reporting Entity must, as soon as possible, make a Disclosure of that notice in accordance with Rule 7.7.1.",
6cfc6a56-abb6-4c69-abdb-4c43dd17c326,1e20f1ac-c168-4aaa-9702-1e3529ea4edd,7.7.1,Internal,11,11,7.6.1,7.7.1,A Reporting Entity must Disclose in accordance with Rule 7.7.1 the matters specified in APP 2.,
b418d59b-0b99-4082-b404-c4d91b2c67d4,1e20f1ac-c168-4aaa-9702-1e3529ea4edd,7.7.1,Internal,11,11,10.1.8.(1),7.7.1,"A Reporting Entity where it is required by the FSMR and these Rules to prepare the following financial reports must Disclose, in accordance with Rule 7.7.1:
(a)	its annual financial report;
(b)	its semi annual financial report; and
(c)	its preliminary financial results.",
8d382a82-49cc-41fd-af99-c83f56b8b9bb,1e20f1ac-c168-4aaa-9702-1e3529ea4edd,7.7.1,Internal,11,11,10.1.8.(3),7.7.1,"A Reporting Entity must, where there is a change to its accounting reference date, Disclose in accordance with Rule 7.7.1:
(a)	the change to its accounting reference date as soon as possible; and
(b)	if it is a Reporting Entity in relation to Shares, a second interim report within six months of the old accounting reference date if the change of the accounting reference date extends the annual accounting period to more than 14 months.",
88d53574-f94b-4da4-8a47-2afa2fd511db,3c104b3f-3048-4f80-a73d-5afba38f3887,7.8.1,Internal,11,11,7.8.2,7.8.1,A Trading Halt imposed pursuant to Rule 7.8.1 cannot exceed two Business Days or such shorter period as the Regulator agrees.,"The Regulator may, at any time and upon the request of a Reporting Entity, halt trading on a Recognised Investment Exchange of Securities of a Listed Entity to enable the Listed Entity time to Disclose Inside information."
dd30220a-9ed3-4f7f-98aa-99f1bd8dd3da,3c104b3f-3048-4f80-a73d-5afba38f3887,7.8.1,Internal,11,11,7.8.3,7.8.1,"The Regulator may impose a suspension in accordance with Rule 2.6 upon completion of the duration of the Trading Halt established under Rule 7.8.2, or at any time during the Trading Halt established under Rule 7.8.1.

","The Regulator may, at any time and upon the request of a Reporting Entity, halt trading on a Recognised Investment Exchange of Securities of a Listed Entity to enable the Listed Entity time to Disclose Inside information."
dd30220a-9ed3-4f7f-98aa-99f1bd8dd3da,88d53574-f94b-4da4-8a47-2afa2fd511db,7.8.2,Internal,11,11,7.8.3,7.8.2,"The Regulator may impose a suspension in accordance with Rule 2.6 upon completion of the duration of the Trading Halt established under Rule 7.8.2, or at any time during the Trading Halt established under Rule 7.8.1.

",A Trading Halt imposed pursuant to Rule 7.8.1 cannot exceed two Business Days or such shorter period as the Regulator agrees.
056c63ad-fe1a-4422-b111-f4da4fd3be37,06cd3b51-1068-4851-9420-1345002addac,70(1),External,11,17,4.10.2.(1),Part 6.Chapter 1.70.(1),"For the purposes of liability under section 70(1) of the FSMR, an Expert is a Person accepting responsibility for any statement or report included in whole or in part in a Prospectus if he has given written consent to such inclusion.",Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.
4bab6b81-d4ed-4745-b082-99a3161debe0,06cd3b51-1068-4851-9420-1345002addac,70(1),External,11,17,4.11.1.(1),Part 6.Chapter 1.70.(1),"Pursuant to section 70(1) of the FSMR, a Person is hereby prescribed as not incurring civil liability for any loss arising from any false, misleading, or deceptive statement or omission in a Prospectus if any of the circumstances specified in (2) to (6) apply.",Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.
4ce33793-6bb5-4bc3-a65f-675a4ac19554,06cd3b51-1068-4851-9420-1345002addac,70(1),External,11,17,4.11.1.(2),Part 6.Chapter 1.70.(1),"A Person does not incur civil liability under section 70(1) of the FSMR if that Person can show that:
(a)	the statement was true and not false, misleading, or deceptive or that the matter the omission of which caused the loss was properly omitted;
(b)	he made all enquiries that were reasonable in the circumstances and believed that there was no false, misleading, or deceptive statement or omission in the Prospectus; or
(c)	before the Securities were acquired by any Person in reliance on the Prospectus, he had taken all such steps as were reasonable for him to have taken to secure that a correction was promptly made and brought to the attention of the Persons likely to acquire the Securities in question.",Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.
70f8f138-3355-432a-88a1-3c58dd25b19b,06cd3b51-1068-4851-9420-1345002addac,70(1),External,11,17,4.11.1.(4),Part 6.Chapter 1.70.(1),"Without prejudice to (2) and (3), a Person does not incur any liability under section 70(1) of the FSMR for any loss in respect of any Securities caused by any statement or omission as is mentioned in that Article if:
(a)	before the Securities were acquired by any Person, a correction or, where the statement was such as is mentioned in (2)(c), the fact that the Expert was not competent or had not consented to the inclusion of the statement attributed to that Expert in the Prospectus had been published in a manner designed to bring to the attention of Persons likely to acquire the Securities in question; or
(b)	he took all such steps as it was reasonable for him to take to secure such publication and believed on reasonable grounds that such a publication had taken place before the Securities were acquired.",Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.
4c5cd124-5d5b-497d-821c-877b1c83741f,06cd3b51-1068-4851-9420-1345002addac,70(1),External,11,17,4.11.1.(5),Part 6.Chapter 1.70.(1),A Person does not incur any liability under section 70(1) of the FSMR for any loss resulting from a statement made by a public official or contained in an official public document which is included in the Prospectus if the statement is accurately and fairly reproduced.,Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.
4ee654af-eec8-49f1-8813-6fb847d3eecb,06cd3b51-1068-4851-9420-1345002addac,70(1),External,11,17,4.11.1.(6),Part 6.Chapter 1.70.(1),"A Person does not incur any liability under section 70(1) of the FSMR if the Person incurring the loss acquired the Securities in question with knowledge:
(a)	that the statement was false, misleading, or deceptive;
(b)	of the omitted matter or of the change; or
(c)	of the new matter or inaccuracy.",Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.
d8a49db0-da44-4e77-b560-0b8063a5d942,373a4a46-987b-47e2-9817-641bee80eb9c,73,External,11,17,9.Guidance,Part 6.Chapter 2.73.,"
Governance requirements set out under this chapter are designed for the purposes of section 73 of the FSMR.",Governance of Reporting Entities. Corporate Governance
1ea12f12-0a82-44e8-96b5-59d5a233d835,373a4a46-987b-47e2-9817-641bee80eb9c,73,External,11,17,9.2.2,Part 6.Chapter 2.73.,"Corporate Governance Principles. Pursuant to section 73 of the FSMR, the principles in Rules 9.2.3 to 9.2.9 are hereby prescribed as ""the Corporate Governance Principles"".",Governance of Reporting Entities. Corporate Governance
f3baa5a3-304f-41e2-b57d-97db937d12c1,d0183f42-1701-4885-9dcb-cb96c2d62d6d,73(2),External,11,17,APP 4.3.,Part 6.Chapter 2.73.(2),"General. Section 73(2) of the FSMR provides that the Regulator is entitled to enact rules requiring a Reporting Entity to have a Corporate Governance framework which is adequate to promote prudent and sound management of the Reporting Entity in the long term interest of the Reporting Entity and its Shareholders. Accordingly, in providing its explanation in the annual report as noted in 2, a Reporting Entity should aim to illustrate how its actual practices achieve compliance with the outcomes intended by section 73 of the FSMR and the Principles, and thereby contribute to prudent and sound management of the Reporting Entity.","For the purposes of the requirement in subsection ‎(1), the Regulator may by Rules prescribe—
(a)	Corporate Governance principles and standards that apply to a Reporting Entity, including any requirements applicable to its board of Directors and individual members, Controllers, employees or any other person as appropriate;
(b)	requirements relating to fair treatment of Shareholders; and
(c)	provisions to address conflicts of interests."
020c9cc1-ff46-4bae-ab4e-12661d6f36bb,43589257-e700-4dc7-822a-f475901d4851,76,External,11,17,3.6.Guidance,Part 6.Chapter 2.76.,"
Section 76 of the FSMR requires certain Persons connected to a Reporting Entity to make certain disclosures, including to the Regulator and the Reporting Entity in accordance with the requirements prescribed in these Rules.
",Market disclosure. Disclosures by Connected Persons
a6c920a6-8544-4843-8587-dba41f5880e9,43589257-e700-4dc7-822a-f475901d4851,76,External,11,17,3.6.1.(1),Part 6.Chapter 2.76.,"For the purposes of section 76 of the FSMR, a Person is hereby prescribed as a Connected Person of a Listed Fund if that Person:
(a)	becomes a member of the Governing Body of the Listed Fund or an individual involved in the Senior Management of either the Reporting Entity of the Fund or a Controller of the Reporting Entity of the Fund or the Trustee of the Fund; or
(b)	owns or beneficially owns voting rights carrying more than 5% of the voting rights attaching to the Units of the Fund or of the Trustee of the Fund.",Market disclosure. Disclosures by Connected Persons
28439cb4-374f-4eef-b287-22856aeb7049,43589257-e700-4dc7-822a-f475901d4851,76,External,11,17,7.3.Guidance,Part 6.Chapter 2.76.,"
Section 76 of the FSMR requires certain Persons connected to a Reporting Entity to make certain disclosures to the Regulator and the Reporting Entity in accordance with the requirements prescribed in these Rules.
",Market disclosure. Disclosures by Connected Persons
775c89ee-7e2d-48f1-99a7-383974a66c2b,43589257-e700-4dc7-822a-f475901d4851,76,External,11,17,7.3.3.(1),Part 6.Chapter 2.76.,"A Connected Person must make the disclosures required under section 76 of the FSMR (the ""Connected Person Disclosure"") to the Regulator and the Reporting Entity within five Business Days of the occurrence of any of the events prescribed in (2) and (3).",Market disclosure. Disclosures by Connected Persons
807de7e5-9f29-42d9-bf38-2e96beeea347,3bca170f-d68a-4646-be80-ea962f6c7a80,78,External,11,17,10.Guidance.1.,Part 6.Chapter 2.78.,Section 78 of the FSMR provides that a Reporting Entity shall prepare and file with the Regulator an annual financial report in accordance with the requirements prescribed in these Rules.,"Financial reports. Annual financial report
A Reporting Entity shall prepare and file with the Regulator an annual financial report in accordance with the requirements prescribed in the Rules."
d955335b-f596-44da-93dd-7972c122322c,3bca170f-d68a-4646-be80-ea962f6c7a80,78,External,11,17,10.1.4.(1),Part 6.Chapter 2.78.,The annual financial report which is required to be produced by a Reporting Entity pursuant to section 78 of the FSMR must include the information specified in (2).,"Financial reports. Annual financial report
A Reporting Entity shall prepare and file with the Regulator an annual financial report in accordance with the requirements prescribed in the Rules."
6819a90e-5867-454d-9a45-041c01994ba4,f55a75b9-90ff-440e-b3b3-e2e62cf374cd,79,External,11,17,10.Guidance.2.,Part 6.Chapter 2.79.,"Section 79 of the FSMR provides that a Reporting Entity shall prepare and file with the Regulator:
a.	a semi annual financial report; and
b.	any other financial statements as are required by the Regulator, in the circumstances prescribed by Rules.",Financial reports. Interim financial report
b3574207-5923-480c-adda-bcc1b8f4cf49,f55a75b9-90ff-440e-b3b3-e2e62cf374cd,79,External,11,17,10.1.7.(1),Part 6.Chapter 2.79.,"Pursuant to section 79 of the FSMR, a Reporting Entity in respect of Shares, or Warrants or Certificates over Shares must, in addition to the annual financial report, prepare and file a semi annual financial report which meets the requirements in (2) and (3).",Financial reports. Interim financial report
0b00ca08-6924-419e-b76d-dd66e5575a33,74fee9ec-688d-43df-99e1-bc5b4f83f0fb,82,External,11,17,10.2.1.Guidance.2.,Part 6.Chapter 2.82.,"A Reporting Entity is required under section 82 of the FSMR to appoint an auditor.
","Financial reports. Appointment of auditors
A Reporting Entity shall have an auditor Appointed in accordance with ‎Part 15 and any Rules made for the purposes of that Part.
"
ad712be8-a953-4486-a76d-484a73126c91,74fee9ec-688d-43df-99e1-bc5b4f83f0fb,82,External,11,17,10.1.5.Guidance.1.,Part 6.Chapter 2.82.,A Public Listed Company is required under section 82 of the FSMR to appoint an auditor. Under Rule 10.2.7 a Public Listed Company must require its auditor to conduct an audit of its financial statements in accordance with the requirements of the relevant standards published by the International Auditing and Assurance Standards Board (IAASB) in respect of its financial business or other standards acceptable to the Regulator and produce audit reports as specified in GEN.,"Financial reports. Appointment of auditors
A Reporting Entity shall have an auditor Appointed in accordance with ‎Part 15 and any Rules made for the purposes of that Part.
"
52f54e98-f891-48bc-bfb6-28bdfd75a824,6379e5d3-93f5-4ee4-82ad-8b970434dc05,83,External,11,17,5.1.2.(1),Part 6.Chapter 2.83.,"Pursuant to section 83 of the FSMR, the Regulator may, where it considers it appropriate to do so, require an Issuer or applicant seeking Securities to be admitted to the Official List, as applicable, to:
(a)	appoint a Sponsor on each occasion that it submits to the Regulator an Application for admission of Securities to the Official List; or
(b)	provide third party certification in respect of any specific matters relating to the application for admission of Securities to the Official List.",Sponsors and compliance advisers. Appointment of sponsors or compliance advisers
b83c251c-65fd-4f1c-9225-20fa42145c35,5ed7d470-9d48-4676-936b-d27b5c945a94,84,External,11,17,7.5.Guidance,Part 6.Chapter 2.84.,"
Section 84 of the FSMR gives the Regulator the power to direct a Reporting Entity to Disclose specified information or take such other steps as the Regulator considers appropriate where it is satisfied that it is in the interest of the ADGM to do so.","Miscellaneous . Regulator's powers of Direction
The Regulator may, if it is satisfied that it is in the interests of the Abu Dhabi Global Market to do so—
(a)	direct a Reporting Entity to disclose specified information to the market or take such other steps as the Regulator considers appropriate; or
(b)	impose on a Reporting Entity any additional continuing obligations;
on such terms and conditions as determined by the Regulator.

"
