qid,num_rel,num_methods_hit_any,num_methods_hit_all,high_concordance_any,low_concordance_any,k,bge.txt_hit_any,bge.txt_hit_all,bge.txt_rel_in_topk,bge.txt_first_hit_rank,bm25.txt_hit_any,bm25.txt_hit_all,bm25.txt_rel_in_topk,bm25.txt_first_hit_rank,bm25_e5_rerank.txt_hit_any,bm25_e5_rerank.txt_hit_all,bm25_e5_rerank.txt_rel_in_topk,bm25_e5_rerank.txt_first_hit_rank,e5.txt_hit_any,e5.txt_hit_all,e5.txt_rel_in_topk,e5.txt_first_hit_rank,hybrid_rrf_bm25_e5.txt_hit_any,hybrid_rrf_bm25_e5.txt_hit_all,hybrid_rrf_bm25_e5.txt_rel_in_topk,hybrid_rrf_bm25_e5.txt_first_hit_rank
794a5550-01f8-4b1e-a3c7-0bdf722d4de0,2,5,3,True,False,10,True,False,1,3,True,False,1,1,True,True,2,4,True,True,2,4,True,True,2,1
7967b64b-b991-43e6-9d41-b9499ec974be,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
79a785c5-30b8-4052-8a22-b028de3bbcfe,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
79aa8cb0-bd26-4fe9-82eb-ef60eebcd85a,2,4,1,True,False,10,True,False,1,2,False,False,0,,True,False,1,4,True,False,1,4,True,True,2,2
79e13a39-3683-4af3-a664-bbb532abf06d,2,5,5,True,False,10,True,True,2,2,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,3
7a6c2140-4779-4de7-8b2a-caae9d53b7cb,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
7aeffd3e-8bf6-41a5-b259-e49cdf400815,2,2,0,False,False,10,False,False,0,,True,False,1,1,False,False,0,,False,False,0,,True,False,1,1
7b39a778-3efa-4ee1-9426-8072942aae5d,2,4,3,True,False,10,True,True,2,2,True,True,2,2,True,False,1,10,False,False,0,,True,True,2,1
7b9771ef-959e-495c-b987-3c39e5b2b2fd,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
7b992957-8d8f-46cc-a72b-46cbabe00d5d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
7d14df9c-1319-4ef7-8722-0511b174f8d4,2,5,4,True,False,10,True,True,2,2,True,False,1,3,True,True,2,1,True,True,2,1,True,True,2,2
7d2d341c-b315-4ef4-8a49-5171c6585909,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
7d884bdf-06ca-4726-811f-0933af7e5432,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
7ddd4ab4-f370-47aa-acb5-42d493a8fc7b,2,5,1,True,False,10,True,False,1,3,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,2
7de53fbd-1be1-4d1b-b999-f38799dfcbce,2,5,1,True,False,10,True,False,1,1,True,False,1,6,True,False,1,1,True,False,1,1,True,True,2,1
7e3de526-020f-4a56-b658-51463ca552d8,2,5,2,True,False,10,True,False,1,8,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
7ee447f8-b133-4f29-b387-d40f29715082,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
7ef39463-cd76-42c6-b91a-8d9eb433c2ba,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
8038ddc8-0264-4b84-8be8-784d1ad8f6b7,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
80767dbe-916f-4eb4-bb5f-043905c5cfba,2,5,3,True,False,10,True,True,2,6,True,True,2,7,True,False,1,7,True,False,1,7,True,True,2,5
81294d5b-2913-4cee-a2ed-f878b60c7741,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
8157d6b8-903c-4673-9737-6aaa7bc6909e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
81e7884c-bda3-407b-9316-7aa493769601,2,5,2,True,False,10,True,True,2,3,True,False,1,2,True,False,1,2,True,False,1,2,True,True,2,1
81eea3fe-8f33-4bbe-bf16-34190bd2ed83,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
829b3c39-f23e-4aed-b5de-ca66d681bec0,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1
8302cf40-1583-46a7-888e-58e812fe7b48,2,2,0,False,False,10,True,False,1,1,False,False,0,,False,False,0,,True,False,1,1,False,False,0,
839fd85b-2195-4d6d-8732-d1e9bdbd3741,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
83e338b6-8774-4a3f-9a95-f2af80bbacf2,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
840d7121-8f0c-45be-a45f-0b8a54538583,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,2,True,True,2,1,True,True,2,2
843b7f0c-3153-49b7-9ff5-baf0e984f0dc,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
8558f45a-9a27-40be-bb9f-a8bb23fcf01d,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1
85725a99-3b9e-4485-baa0-1dffaff3e3d7,2,5,0,True,False,10,True,False,1,2,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,1
8583818c-751f-4105-aa8a-1e97a2267cd6,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,8,True,False,1,8,True,True,2,1
85d4f4c5-e6f6-4944-b39f-aaba149d1e8c,2,5,2,True,False,10,True,False,1,1,True,False,1,3,True,True,2,1,True,True,2,1,True,False,1,2
85dfdb4e-963d-447c-b28b-baa608d8a1d5,2,5,3,True,False,10,True,True,2,5,True,True,2,1,True,False,1,3,True,False,1,3,True,True,2,1
85ea2a23-86b6-43c9-911b-61302a0d4314,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
8708ac68-9937-4f3e-b947-3e57ee03a7a2,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
8714eaae-f985-4d9b-a429-576395050e4c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
886f8550-634b-4d32-a896-b43b59bf00a1,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
88951a97-9e1b-4673-aea0-16d184478152,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
88c1eea0-edad-447a-b22b-c9450927ec09,2,5,4,True,False,10,True,True,2,1,True,False,1,5,True,True,2,2,True,True,2,2,True,True,2,1
88e0c407-8460-4901-9098-e309f80ca8fa,2,5,3,True,False,10,True,False,1,1,True,False,1,8,True,True,2,1,True,True,2,1,True,True,2,1
88f02a54-4fe5-4080-ac61-9fa7740b27fa,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
8958efca-8d7b-4da1-a692-50c7a43f5f92,2,5,4,True,False,10,True,True,2,1,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,1
8a9aea1d-dae2-45ae-8c1c-ba82505ab701,2,3,0,False,False,10,True,False,1,3,True,False,1,2,False,False,0,,False,False,0,,True,False,1,1
8ac58791-43cb-4b5a-b226-0ee8a70365ea,2,5,5,True,False,10,True,True,2,3,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2
8b4d7954-627e-4d99-9ef2-b20684b1dd09,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
8c45fa98-7ae4-47ec-b90b-5cc33e9b9082,2,5,4,True,False,10,True,True,2,3,True,False,1,1,True,True,2,5,True,True,2,5,True,True,2,1
8c925a2e-7d9d-48ca-8ff4-6b44ebbf5d2c,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
8d05cff3-972d-4fce-9543-6ab5578ab9a5,2,5,1,True,False,10,True,False,1,5,True,False,1,2,True,False,1,5,True,False,1,7,True,True,2,1
8d0f5522-2571-4bf8-82e9-22a7d72a81cc,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
8d36ee37-b305-4c73-a6f6-b300cea224a3,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
8ec08db0-158e-4599-ab1d-46a2cba64cc7,2,5,2,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1,True,True,2,1
8f2b2f1e-32ce-472e-9bf9-4ef6d8f07545,2,3,1,False,False,10,False,False,0,,False,False,0,,True,False,1,4,True,False,1,7,True,True,2,3
8f385d70-dc9c-452d-8c4e-b4f2f97c72a3,2,5,5,True,False,10,True,True,2,3,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
8f795655-df20-4b17-a93f-dc8c6c311183,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
8f7a6f46-fca4-4abb-8114-dc43f33454d3,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,3,True,True,2,1
8f7ff199-cdf4-4950-add3-f756917feaf8,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
8fdbea40-0a8f-4fb1-a2f0-32678c27d168,2,5,3,True,False,10,True,True,2,1,True,True,2,4,True,False,1,2,True,False,1,2,True,True,2,2
8ffa1f85-7302-4c8a-a546-b9d2abb30ae0,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
908b7257-7ef3-42e4-9862-6659caeebb69,2,5,3,True,False,10,True,False,1,4,True,False,1,3,True,True,2,4,True,True,2,4,True,True,2,2
90934c9a-d762-4eca-857f-585f84493251,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
90c59186-2bae-43a3-a909-7dfcfa0dac03,2,5,0,True,False,10,True,False,1,6,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
90f2eafc-1dbd-48aa-98b3-6f030d8b86bb,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
9168ff70-d235-40d3-b3f8-72224013e678,2,5,4,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,False,1,1,True,True,2,1
92241800-adae-43d4-add1-8ad79d7ff259,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
92960734-e3d5-40d9-a7fc-990979c6e3a2,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
92a9a009-ebad-40a5-ab5f-2618c56f9df9,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
92bf5262-3f1c-4c00-8350-6e594ea857a2,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
92c819c9-8443-4362-95f2-ad64590e5359,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
93c0817e-df8f-40ba-8ddc-8ec7c39c0764,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,1
94a1ff72-01a6-445b-a385-4b160c6d9bac,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
94b1c945-9168-452f-81a9-662d433e3fbe,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
94b5d03b-a415-445c-80ef-7aca292e2763,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
94f23f5f-90ce-4ca3-8ef1-e4140bee9ce8,2,5,3,True,False,10,True,True,2,7,True,True,2,1,True,False,1,5,True,False,1,5,True,True,2,2
951ca098-3133-4fb0-9e20-2acc57077d83,2,5,0,True,False,10,True,False,1,2,True,False,1,2,True,False,1,3,True,False,1,3,True,False,1,1
953f9e20-d1ae-402b-81e9-4f053eb2c15a,2,5,2,True,False,10,True,True,2,2,True,False,1,2,True,False,1,1,True,False,1,1,True,True,2,1
96a73560-70ee-4b63-853d-588b2049a60f,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
96b7479d-1277-4b29-86de-c19ac1a47125,2,5,5,True,False,10,True,True,2,3,True,True,2,5,True,True,2,5,True,True,2,5,True,True,2,4
96ed55e7-5ae9-4f5b-aff2-c56d1d8e8630,2,5,3,True,False,10,True,False,1,1,True,False,1,3,True,True,2,1,True,True,2,1,True,True,2,1
970e0046-12f9-4f1d-9901-eca5e7157990,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9789d928-9a8a-45c2-93f3-9d8c0c3b0f2e,2,5,5,True,False,10,True,True,2,2,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1
97d03390-dba6-4525-a6f4-a974b2c00317,2,4,0,True,False,10,True,False,1,8,False,False,0,,True,False,1,6,True,False,1,8,True,False,1,1
985a506c-0f82-4b9b-90b7-11f67926e6e9,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
98be5909-1952-4a13-b745-65a212c78c4d,2,5,1,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,True,2,1
99a21ec4-38d7-4b7e-8103-93a79f97ee24,2,5,4,True,False,10,True,False,1,2,True,True,2,1,True,True,2,2,True,True,2,3,True,True,2,1
99c64532-39c4-4ec8-979a-f36e13d51489,2,5,1,True,False,10,True,True,2,4,True,False,1,4,True,False,1,3,True,False,1,3,True,False,1,1
9a40c64e-d233-4c69-ba2d-623b442db856,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9a618560-9baa-4ea8-836a-c1305b63c360,2,5,2,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1,True,True,2,1
9aa50263-bc50-46fe-a0a7-34a1affe3a27,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9ab647a3-9580-4f61-a7ab-c7b01fbe79dd,2,5,3,True,False,10,True,True,2,1,True,False,1,4,True,True,2,3,True,True,2,3,True,False,1,2
9b223b04-46c6-4815-9eca-26fd1900c97b,2,5,2,True,False,10,True,True,2,6,True,False,1,4,True,False,1,3,True,False,1,3,True,True,2,1
9b7e488e-460d-4455-b676-1bd2148bd62e,2,3,0,False,False,10,False,False,0,,True,False,1,6,True,False,1,7,False,False,0,,True,False,1,2
9bf37337-bdc4-4358-8746-12480b91ca1f,2,5,5,True,False,10,True,True,2,1,True,True,2,4,True,True,2,1,True,True,2,1,True,True,2,2
9c0e0588-6999-4c26-a002-fad3811c847d,2,5,0,True,False,10,True,False,1,2,True,False,1,1,True,False,1,3,True,False,1,3,True,False,1,1
9c4be006-3fec-46d7-9e23-dcb6f14d8868,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
9cd6d2a0-2ef6-4d54-a3d7-78ad78080ea0,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
9ce7a964-09ac-4ef0-94bf-e2a04c2c84ac,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,1
9d06043d-fd33-47d9-8c33-09c207ea378b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9d331e8e-ffaf-4615-846e-0b20964489f0,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
9d3c7f6e-94b8-403d-80a4-1817d35c136c,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
9d63a44f-59f5-450c-8250-d4c5dbcd5e3a,2,4,3,True,False,10,True,True,2,1,False,False,0,,True,True,2,1,True,False,1,1,True,True,2,2
9da036b2-2874-46c6-8343-7811bdad4998,2,5,0,True,False,10,True,False,1,2,True,False,1,1,True,False,1,4,True,False,1,4,True,False,1,1
9e129fc8-2916-4676-9fc0-fc893f389964,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,2
9ec9f5bb-d700-41c5-85f2-ba625178935b,2,5,4,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,False,1,1,True,True,2,2
9ed0fd5a-d909-4728-8bf2-1cea421a9ac0,2,5,4,True,False,10,True,True,2,1,True,False,1,4,True,True,2,2,True,True,2,2,True,True,2,3
9fc17659-e9c9-431b-b7c7-c7c735ade29d,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
a066f353-3da5-4163-bca9-becc4ddf422c,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,3,True,False,1,3,True,False,1,1
a0ab5233-1cd8-4c1e-a6ce-fc687682cac0,2,5,4,True,False,10,True,True,2,1,True,True,2,4,True,True,2,1,True,False,1,1,True,True,2,1
a1190cda-c5e5-4cd8-864c-7a0f1481099c,2,5,2,True,False,10,True,True,2,1,True,False,1,7,True,False,1,2,True,False,1,2,True,True,2,2
a1f7bfe0-7c70-4d20-af16-77fb396dd2ad,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a2080eab-4f39-4345-968a-32ad26e59a18,2,4,4,True,False,10,True,True,2,1,False,False,0,,True,True,2,3,True,True,2,3,True,True,2,2
a29ab056-f6d6-4e6e-b5de-3059f01cebfd,2,3,1,False,False,10,True,False,1,6,False,False,0,,True,False,1,10,False,False,0,,True,True,2,7
a2b483ff-3ca0-4999-ae9e-1523fa8948f9,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
a31ceeda-b63c-4993-9cae-013e32f4e3b3,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,2,True,True,2,2,True,True,2,2
a37491e8-7f64-4f74-8796-21178aae35b0,2,5,5,True,False,10,True,True,2,1,True,True,2,4,True,True,2,1,True,True,2,1,True,True,2,4
a3f64a52-96af-489f-857c-ac06f53992b6,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a4f44d9c-e735-4c0b-9b34-9703d2f35d62,2,5,4,True,False,10,True,True,2,2,True,False,1,7,True,True,2,2,True,True,2,2,True,True,2,2
a58dc22e-aecc-4976-b884-a75d75fd2923,2,4,0,True,False,10,False,False,0,,True,False,1,4,True,False,1,5,True,False,1,6,True,False,1,1
a5cc4617-76e2-4adc-9d21-9ac1439c890f,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a6cc8759-84c8-470b-82af-8e84a61e5759,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
a6e09b9d-df34-44ea-b068-a6fe6dfe8378,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a707f644-16b1-4c28-817e-664507ffe692,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a7e142bd-56c8-4a0b-bf96-2c794d14159f,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
a8cbf13c-047b-41d9-86bc-69f4b8b88383,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a8d88e5f-c800-42d1-9057-e6c74aa7c8ae,2,5,1,True,False,10,True,False,1,1,True,True,2,1,True,False,1,2,True,False,1,2,True,False,1,1
a9a3a630-190f-42d2-afbd-2dcbf48d99dc,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
aa133a70-000f-419e-8484-4f45f656bc35,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
aa207d8e-7a3b-4f99-a41e-19f5adaa0cf4,2,5,1,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,True,2,1
aa92c1ce-20ea-4248-b659-c09e35a67518,2,3,0,False,False,10,True,False,1,5,True,False,1,1,False,False,0,,False,False,0,,True,False,1,3
aafeb5a5-9cc3-4116-bc3f-639410078907,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
ac188b80-0a32-4934-8314-d296b9a206e7,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
ac374dfb-884f-4bf5-b77e-292460da2494,2,5,3,True,False,10,True,True,2,2,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,1
ac559d93-2434-443f-bcab-28e7638c62af,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
ac7285b6-b417-41c9-9625-3eb0b1530523,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
acd30c2c-fb12-4194-9674-ea5a47657577,2,5,0,True,False,10,True,False,1,1,True,False,1,4,True,False,1,1,True,False,1,1,True,False,1,1
ad3a3e84-7bf0-4715-9703-bc2b91122d53,2,5,0,True,False,10,True,False,1,2,True,False,1,4,True,False,1,1,True,False,1,4,True,False,1,1
ad4321b2-6174-4947-9b4a-0e94c31d3924,2,5,1,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
ad695ef4-bcc5-46dc-8638-f7c17526f398,2,5,1,True,False,10,True,False,1,1,True,False,1,3,True,False,1,1,True,False,1,1,True,True,2,2
ad719a8c-2b11-46a6-92a4-39cd21411339,2,4,1,True,False,10,True,False,1,9,False,False,0,,True,False,1,1,True,False,1,2,True,True,2,1
ae466be2-b9a3-4775-a280-fbed5f3fb160,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
b05594b3-535d-401e-ba86-5249a469476e,2,5,2,True,False,10,True,True,2,1,True,False,1,2,True,False,1,1,True,False,1,1,True,True,2,1
b0ccdcf5-6248-41f5-b700-661aef5c2e35,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
b0f2db7e-f656-4332-bada-f84145663f6e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
b1237aac-eae0-4478-b67a-1cf26b80892e,2,4,0,True,False,10,True,False,1,8,True,False,1,4,True,False,1,5,False,False,0,,True,False,1,1
b17fea51-4a15-4b82-926f-49b55007edcc,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
b1c670fd-5b3a-4b0b-9d4c-d68d5da61fa3,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
b2d681fd-3a08-4c16-a518-ac8bc916e01a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
b2e04ee3-07d6-47b3-90fc-b9a60fb30308,2,5,3,True,False,10,True,True,2,1,True,False,1,7,True,True,2,5,True,False,1,5,True,True,2,1
b3dcb9df-4088-4141-a7e0-daf6a5f40ff2,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,2
b46cf56c-2674-4351-a638-b836bf068a55,2,5,0,True,False,10,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
b4ce772d-0740-4dfd-a0e2-bb4ab3655d66,2,5,4,True,False,10,True,True,2,2,True,False,1,5,True,True,2,1,True,True,2,1,True,True,2,1
b5973a79-dea8-4485-9637-5a8b244f877e,2,0,0,False,True,10,False,False,0,,False,False,0,,False,False,0,,False,False,0,,False,False,0,
b6c0b118-83dc-4864-ba46-197ca53c3192,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
b75764f6-569a-4da8-a2b5-52417ae46e4c,2,5,4,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,False,1,2,True,True,2,1
b8b5ff8c-56e3-434d-8ebf-89a838e8d2a9,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,1
b9698c42-e08a-4a7e-b56f-42b89c0b3b70,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
b9988f9d-90f2-46d2-9e7f-29187ea46578,2,2,0,False,False,10,False,False,0,,False,False,0,,True,False,1,10,False,False,0,,True,False,1,3
b9a2d9b8-bf26-4da8-be28-2e070e90f682,2,5,4,True,False,10,True,True,2,2,True,False,1,1,True,True,2,5,True,True,2,5,True,True,2,1
b9af6d7b-9657-42da-bdb1-555cb012ef2f,2,5,0,True,False,10,True,False,1,2,True,False,1,2,True,False,1,1,True,False,1,2,True,False,1,1
b9fdad79-c4d0-4465-a8f0-a4635aeb8f3b,2,5,1,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
bb55987c-32a1-44e1-9ede-35ab8275f7ea,2,5,2,True,False,10,True,False,1,3,True,False,1,10,True,True,2,6,True,False,1,10,True,True,2,1
bb83135f-c442-475c-b288-c4f875217b67,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
bb944cae-553e-49aa-a801-060f2ad4f31d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
bbe2aabf-fa5a-4dfe-b56c-cf3a0b2ca05e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
bc114192-c3e7-4984-b177-12f5a20dcb3a,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
bc23b4b5-98d2-48d8-93cc-7a790a962e97,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
bc9b4227-bc21-4291-98c0-e57e4efbe00a,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
bca57182-30bb-4d54-b186-947e631784d6,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
bcc36b69-1f5f-46e6-854f-9eb4096ec06b,2,5,0,True,False,10,True,False,1,6,True,False,1,1,True,False,1,6,True,False,1,6,True,False,1,1
bcd832f2-e8ee-4641-8675-d398fe81aa14,2,5,0,True,False,10,True,False,1,1,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,2
bd9353b8-c047-45b5-9b1f-53a1432a7700,2,5,4,True,False,10,True,True,2,1,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,1
